Number Energy Quality Ratio
192 11.5794134 0 0.0
193 11.0694176 0 0.0
194 10.6915688 0 0.0
195 10.1780534 10.4124 1.02302469743
196 9.8153714 11.1502 1.13599369251
197 9.3095992 10.3063 1.10706162302
198 9.0649892 10.3192 1.13835767173
199 8.6936846 10.8159 1.24411000602
200 8.4092902 11.4844 1.36568006655
201 7.121627 15.5163 2.17875774735
202 7.0768724 11.7566 1.66127059179
203 6.7512684 10.2787 1.52248427866
204 6.4407586 11.4176 1.77271043818
205 6.534487 12.4872 1.91096868048
206 6.4366944 14.5304 2.25743201355
207 5.798624 13.0024 2.24232507574
208 5.5728942 12.6864 2.27644730812
209 5.5848236 13.5669 2.42924413942
210 5.0990386 14.3732 2.81880588235
211 7.2077154 19.322 2.68073847644
212 6.9223026 12.9705 1.8737262367
213 6.9690356 11.4457 1.64236497802
214 6.7849692 12.6498 1.86438576611
215 6.522075 14.5683 2.23369096492
216 6.5124366 19.4122 2.98078909513
217 6.4655276 14.878 2.30112697995
218 6.3949132 14.0934 2.20384539387
219 5.557014 15.5688 2.80164851123
220 5.5738642 17.5575 3.14996910043
221 7.9863348 24.4367 3.05981412149
222 7.4948242 13.9015 1.85481335239
223 6.9328176 12.3545 1.7820315942
224 6.7341126 12.9352 1.92084700217
225 6.6685504 15.4434 2.31585563183
226 6.4933498 24.9103 3.83627877248
227 6.4488604 15.5707 2.41448861259
228 6.3681844 14.319 2.24852157233
229 5.531226 16.0985 2.91047590534
230 5.3402932 20.32 3.80503452507
231 7.0543472 22.1684 3.14251614947
232 6.9256928 13.7394 1.98383041188
233 6.9748838 12.407 1.77881099611
234 6.4396734 11.4183 1.77311787272
235 6.5501084 12.5061 1.90929664614
236 6.4090226 14.4886 2.26065671855
237 5.554766 13.0341 2.34647148053
238 5.350216 12.7409 2.38138049006
239 5.31114 13.5922 2.55918691656
240 5.2302206 14.4431 2.76147052
241 7.2077324 11.932 1.65544436694
242 6.9756674 0 0.0
243 6.5695162 0 0.0
244 6.4518164 0 0.0
245 6.484434 10.0542 1.55051312111
246 6.460001 10.7538 1.66467466491
247 6.22723 0 0.0
248 5.4675112 10.2227 1.86971724905
249 5.4234624 10.6609 1.96569999268
250 5.181408 11.1067 2.14356792594
251 7.1159078 15.5061 2.1790754512
252 7.001803 11.7598 1.67953882736
253 7.4631968 10.2919 1.37902031473
254 6.4599258 11.361 1.75868893107
255 6.5201508 12.4428 1.90836076982
256 6.707227 14.5047 2.16254795014
257 6.3009082 13.0272 2.06751147398
258 5.8315302 12.6819 2.17471222219
259 5.3954328 13.5769 2.51636902975
260 5.1113228 14.3587 2.80919452006
261 7.2301802 19.3686 2.67885439425
262 7.081346 12.9831 1.83342262897
263 7.069443 11.4327 1.61719954458
264 6.6682552 12.6364 1.89500845738
265 6.5545346 14.5805 2.22449050769
266 6.4766936 19.4078 2.99655984961
267 6.4418972 14.918 2.31577740794
268 6.3585702 14.0945 2.21661467227
269 5.5540704 15.5472 2.79924431638
270 5.5740348 17.1801 3.08216590252
271 7.1681354 24.4058 3.40476269463
272 7.0289628 13.9139 1.97950969381
273 7.0069048 12.3648 1.76465934003
274 6.7058496 12.9283 1.9279138023
275 6.5371688 15.4372 2.36145041872
276 6.5304752 24.8933 3.81186655452
277 6.5985372 15.5783 2.36087173988
278 7.1565908 14.3108 1.99966721585
279 5.5163606 16.1011 2.91879033434
280 5.5531958 20.2465 3.64591862581
281 7.6154546 22.2786 2.92544584272
282 6.995596 13.7414 1.96429296374
283 6.9657948 12.4176 1.78265371814
284 6.4643954 11.4256 1.76746614231
285 6.493787 12.4397 1.91563104857
286 6.4277698 14.5294 2.26041075709
287 5.7301216 12.9621 2.26209859142
288 5.52569 12.6796 2.29466365287
289 5.5633358 13.6185 2.44790185054
290 5.2879678 14.4753 2.73740320431
291 8.0821552 11.9549 1.4791722881
292 7.4527356 0 0.0
293 6.5717456 0 0.0
294 6.4548008 0 0.0
295 6.4926646 10.0549 1.54865538565
296 6.445687 10.7461 1.66717682692
297 5.55916 0 0.0
298 5.56842 10.2261 1.83644552674
299 5.2882822 10.6364 2.0113147517
300 5.0762978 11.1245 2.19145929539
301 7.1012058 16.0227 2.25633511424
302 6.8961128 11.8002 1.71113790366
303 6.7434596 10.302 1.52770248672
304 6.5223296 11.5153 1.76551948555
305 6.4874424 12.6455 1.9492273257
306 6.4512462 15.2747 2.36771307844
307 5.5441692 13.166 2.37474714877
308 5.546406 12.7519 2.29912848068
309 5.3717752 13.64 2.53919784283
310 5.1213168 14.3472 2.80146699771
311 7.1172614 19.9236 2.79933514877
312 6.9834142 13.021 1.86456074738
313 6.9395474 11.4316 1.64731204228
314 6.708295 12.6562 1.88664929017
315 6.5956274 14.7793 2.24077242447
316 6.4652068 19.8028 3.06298013545
317 6.4277322 15.1305 2.35394063244
318 6.4336342 14.0803 2.18854531705
319 5.5134336 15.2621 2.76816610252
320 5.526523 16.1358 2.91970195365
321 7.0958044 28.8947 4.07208237025
322 7.0651452 13.9403 1.97310877631
323 6.9212566 12.3452 1.78366454438
324 6.710464 12.8456 1.91426405089
325 7.2715262 15.3617 2.11258263774
326 6.8471552 25.1289 3.66997669339
327 6.4970158 15.5347 2.39105159633
328 6.3621552 14.2843 2.24519829381
329 6.1333024 16.7623 2.73299747947
330 5.5825044 19.0043 3.40426063972
331 7.3468978 27.4039 3.72999608079
332 7.1453074 13.8333 1.93599788303
333 6.98794 12.4038 1.77502955091
334 6.6078588 11.5211 1.74354512539
335 6.4446882 12.66 1.96440845656
336 6.4462868 15.1867 2.35588339011
337 5.6123772 13.1915 2.35043004593
338 5.5644696 12.6548 2.27421495842
339 5.3049892 13.6467 2.57242748015
340 5.0973322 14.323 2.80990122637
341 7.1364662 12.2813 1.72092176377
342 6.8873556 0 0.0
343 6.8671302 0 0.0
344 6.5503884 0 0.0
345 6.4798968 10.0844 1.55625935277
346 6.4187246 10.9679 1.70873509669
347 5.5121642 10.1465 1.84074705177
348 5.372099 10.3852 1.93317360682
349 5.3460504 10.6147 1.98552187237
350 5.021007 10.939 2.17864663403
351 7.390316 14.9964 2.0291960452
352 7.1638786 11.5115 1.60688094296
353 7.17625 9.973 1.38972304477
354 6.7394686 11.1793 1.65878063443
355 6.40782 12.0591 1.88193488581
356 6.1229276 14.0242 2.29044027893
357 5.99892 12.1324 2.02243070419
358 5.9917298 12.5664 2.09729083578
359 6.037181 13.4193 2.22277582865
360 6.1620012 14.486 2.35085965254
361 7.4046696 18.5911 2.51072647455
362 7.3146444 12.7229 1.73937368712
363 7.1477186 11.1901 1.56554848144
364 6.935053 12.3467 1.78033246465
365 6.6626708 14.0145 2.10343575732
366 6.5023496 17.9712 2.76380094974
367 6.7515716 14.0991 2.08826934458
368 6.110856 14.3837 2.35379462386
369 5.9882958 15.8419 2.64547719904
370 5.9663088 18.2571 3.06003269559
371 7.4520196 21.8514 2.93227892208
372 7.317735 13.5676 1.85407096595
373 7.155943 12.1565 1.69879776851
374 6.913036 12.8792 1.86303094617
375 7.4101872 15.1744 2.04777552718
376 6.3797224 23.0912 3.61946783139
377 6.1634152 15.2481 2.47396930195
378 6.0392602 15.8255 2.62043685417
379 6.0107932 18.0881 3.00927005774
380 5.9466462 22.931 3.85612313711
381 7.5272172 19.9915 2.6558951959
382 7.3564328 13.3056 1.80870271798
383 7.2195748 12.0629 1.67086017309
384 6.7318048 11.1846 1.66145637497
385 6.4277764 12.0717 1.87805226081
386 6.1484728 13.9822 2.27409316993
387 6.0464934 12.0946 2.00026679927
388 5.971128 12.5819 2.10712280829
389 6.2744926 13.4634 2.14573525834
390 6.6313216 14.5179 2.18929210129
391 8.187121 11.7323 1.43301900631
392 7.1478796 0 0.0
393 6.9865224 0 0.0
394 6.6363564 0 0.0
395 6.3810116 9.98862 1.56536621874
396 6.1213006 10.6768 1.74420449144
397 6.0833704 0 0.0
398 5.9550804 10.3318 1.73495558515
399 5.9769776 10.8179 1.8099281483
400 5.95976 11.3273 1.90063022672
401 6.1078506 15.4641 2.53183992418
402 5.8842182 11.7903 2.00371563379
403 5.6064184 10.2815 1.8338802541
404 5.4774016 11.606 2.11888790481
405 5.492805 12.721 2.31593875989
406 5.4533164 15.0275 2.75566259093
407 5.1854702 13.1465 2.53525707273
408 5.4749516 12.3574 2.25707931372
409 4.4081738 13.0931 2.97018688328
410 4.028905 13.5177 3.35517963318
411 6.1185514 19.2136 3.1402204123
412 5.7903184 12.9514 2.23673364836
413 5.65055 11.4296 2.02274114909
414 5.5119992 12.7266 2.30889003032
415 5.4419178 14.6114 2.68497256611
416 5.460715 19.0724 3.49265618147
417 5.4252658 15.0422 2.77261991477
418 5.3887536 14.7796 2.74267504085
419 5.434499 15.8977 2.92532945539
420 4.3965144 17.2714 3.92843021281
421 6.0827442 24.1257 3.96625260027
422 5.8121888 13.9414 2.39864885325
423 5.8329886 12.3752 2.12158823695
424 5.6687064 12.8959 2.27492819173
425 5.4259646 15.3028 2.82029116076
426 5.4188822 22.3728 4.12867436018
427 5.4313492 15.2049 2.79947015743
428 5.358483 16.0282 2.99118239248
429 5.4188764 18.2336 3.36483039178
430 4.3917078 22.0858 5.0289775654
431 6.2116324 21.9498 3.53366049156
432 6.262489 13.8299 2.20837114444
433 5.6361122 12.3751 2.19568020665
434 5.6429368 11.6499 2.06451009694
435 5.465131 12.7507 2.33310052403
436 5.4481574 14.8251 2.72112182368
437 5.3643598 13.183 2.45751599287
438 5.4256944 12.4158 2.28833382138
439 4.3449704 13.1222 3.02008961902
440 4.0345928 13.5727 3.36408174822
441 6.2135406 11.907 1.91629873634
442 5.7985898 0 0.0
443 5.5096258 0 0.0
444 5.4834736 0 0.0
445 5.4304888 10.412 1.91732280159
446 5.4429142 11.0867 2.03690515643
447 5.4309632 10.298 1.89616456985
448 5.357047 0 0.0
449 4.38572 0 0.0
450 4.0744664 10.1834 2.4993211381
451 6.125381 15.4555 2.52318998606
452 5.8018988 11.8311 2.03917724315
453 5.5328154 10.2761 1.85730035381
454 5.4810752 11.6112 2.1184164742
455 5.4429708 12.794 2.35055459052
456 5.4334998 14.7969 2.7232723925
457 5.4453374 13.1942 2.42302708368
458 5.4000222 12.4322 2.30224979445
459 4.3460086 13.0557 3.004066766
460 4.0989072 13.5037 3.2944634609
461 6.0342704 19.2538 3.19074199923
462 5.8183692 12.9861 2.23191405592
463 5.6510228 11.4306 2.022748873
464 5.7009052 12.7053 2.22864607536
465 5.6050846 14.6528 2.61419783031
466 5.4651364 19.0193 3.4801144213
467 5.4680536 14.9996 2.7431333153
468 5.375658 14.744 2.74273400577
469 5.4023492 15.9489 2.95221567684
470 4.8219516 17.2578 3.57900730484
471 6.7482102 24.023 3.55990689205
472 6.0156452 13.9501 2.31896987542
473 5.6214118 12.3733 2.20110186555
474 5.8182556 12.8999 2.21714219637
475 5.4233978 15.3082 2.82262164136
476 5.4580098 22.2855 4.08308171231
477 5.5182452 15.2032 2.75507873409
478 5.435099 16.0334 2.94997386432
479 5.4230726 18.2408 3.36355445435
480 4.3717864 22.1034 5.05591947493
481 6.012765 21.9058 3.64321572521
482 5.822915 13.7467 2.36079352008
483 5.6431086 12.3793 2.19370224419
484 5.4574358 11.66 2.13653452414
485 5.4584538 12.7853 2.34229334322
486 5.4317934 14.825 2.72930115494
487 5.4673952 13.2153 2.4171108026
488 5.4015358 12.3855 2.29295897659
489 4.8632086 13.0739 2.688328031
490 4.0196878 13.4863 3.35506155478
491 6.140935 11.912 1.93976975819
492 5.7807402 0 0.0
493 5.5585742 0 0.0
494 5.4597418 0 0.0
495 5.439164 10.3827 1.90887790844
496 5.4373178 11.0785 2.03749355978
497 5.3966894 10.2973 1.90807720007
498 5.4168642 0 0.0
499 4.3157052 0 0.0
500 4.004526 10.1429 2.53285906996
501 6.0520278 16.0678 2.65494484345
502 5.7973792 11.8361 2.04162943145
503 5.563326 10.3065 1.85257883504
504 5.5214576 11.6634 2.11237699263
505 5.4077406 12.9322 2.39142387858
506 5.4243662 15.1749 2.79754342544
507 5.488528 13.3406 2.4306334959
508 5.3772198 12.8669 2.3928536453
509 5.0155866 13.2665 2.64505451865
510 4.7991998 13.9881 2.91467340034
511 6.4448898 19.9761 3.09952545659
512 5.8236222 12.9986 2.23204726433
513 5.6685376 11.4592 2.02154432212
514 5.5045844 12.6762 2.30284415296
515 5.431872 14.5139 2.67198858883
516 5.3555834 18.3511 3.42653612676
517 5.4807322 14.8865 2.71615168499
518 5.2573732 14.4411 2.7468280167
519 5.022334 15.938 3.17342494545
520 4.3784834 17.1132 3.90847662001
521 6.1256836 28.7274 4.68966435028
522 5.8069418 13.9413 2.40079898855
523 5.8145438 12.3815 2.12940179417
524 5.4262646 12.6556 2.33228582329
525 5.4165616 15.1848 2.80340206968
526 5.3103772 22.2875 4.19697116807
527 5.4286336 15.2137 2.80249158831
528 5.3937304 15.8219 2.93338725273
529 5.375427 17.8803 3.32630319415
530 4.9094698 21.5692 4.39338683782
531 6.101698 27.1753 4.45372747062
532 5.8545548 13.8379 2.36361268666
533 5.6326594 12.4233 2.20558338748
534 5.4840274 11.7131 2.13585730808
535 5.4302834 12.9049 2.37646897029
536 5.4979792 15.1295 2.75182925392
537 5.4381052 13.2816 2.44232127028
538 5.4114336 12.8549 2.37550729626
539 4.3640864 13.357 3.06066351024
540 4.0552296 14.0641 3.46813901733
541 6.1054206 12.3066 2.01568422657
542 5.9042422 0 0.0
543 5.556375 0 0.0
544 5.4207818 0 0.0
545 5.459494 10.3998 1.90490180958
546 5.4653794 11.2096 2.05101955045
547 5.4277634 10.3977 1.91565092907
548 5.7844328 0 0.0
549 4.8749302 10.0891 2.06958860662
550 4.3159872 10.4684 2.42549375494
551 6.481377 15.0366 2.31996996934
552 6.1602346 11.5059 1.86776977617
553 5.9231754 9.94313 1.67868235001
554 5.7063376 11.564 2.02651872543
555 5.5073668 12.5527 2.2792562137
556 5.2198164 14.5358 2.78473396114
557 5.1045836 12.6089 2.47011333109
558 5.1113638 11.8455 2.31748325173
559 5.054336 12.3555 2.44453475194
560 5.054751 13.1377 2.59907955901
561 6.3908198 18.51 2.89634203111
562 6.1476696 12.7264 2.07011775649
563 5.9478788 11.2 1.88302424723
564 5.9310224 12.7941 2.15714916201
565 5.5742014 14.5087 2.60283024578
566 5.4843346 18.8922 3.44475699933
567 5.2579336 14.71 2.79767701897
568 5.2107818 14.0974 2.70542896269
569 5.2117028 15.1268 2.90246788439
570 5.0738232 16.132 3.17945646983
571 6.4786686 21.7566 3.35818998366
572 6.2146756 13.5731 2.18403998432
573 5.9592406 12.1633 2.0410822144
574 5.8307116 13.3468 2.28905164852
575 5.5130198 15.6549 2.83962339479
576 5.4144944 25.1449 4.64399778491
577 5.2820996 15.8869 3.00768656464
578 5.2061002 15.884 3.05103616715
579 5.1048246 17.4676 3.4217826015
580 5.0650264 20.0872 3.96586284328
581 6.4853514 19.9519 3.07645627344
582 6.1975152 13.3086 2.14740901321
583 6.0766602 12.0655 1.9855479166
584 6.3747854 11.519 1.80696278811
585 6.1947518 12.5547 2.02666715396
586 5.2857342 14.5728 2.75700582901
587 5.198008 12.6368 2.43108513877
588 5.0731404 11.8466 2.33516107695
589 5.0368804 12.38 2.45787055019
590 5.0576226 13.0767 2.5855428596
591 6.445237 11.6775 1.81180304153
592 6.2737898 0 0.0
593 5.9556046 0 0.0
594 5.7032102 0 0.0
595 5.4523852 10.4088 1.90903606737
596 5.2533388 11.1208 2.11690135043
597 5.098286 10.3065 2.02156175625
598 5.1607702 0 0.0
599 5.0546596 0 0.0
600 5.0396988 10.1839 2.02073584239
601 11.1520172 15.6482 1.40317215436
602 11.0206768 12.1073 1.09859859061
603 11.5281816 10.5948 0.919034793831
604 10.2173854 12.0261 1.17702323336
605 9.4787676 13.1704 1.38946333065
606 8.9408928 15.108 1.68976413631
607 8.4666988 13.5055 1.59513174131
608 8.2850914 13.0805 1.57879972211
609 7.9298802 13.9153 1.75479321869
610 7.6390906 14.2742 1.86857320425
611 11.1541574 19.2374 1.72468428678
612 10.8937724 13.3034 1.22119312865
613 10.7061302 11.7188 1.0945878465
614 10.2257954 13.0307 1.2742969608
615 9.8907098 14.955 1.51202495093
616 9.3348074 18.8398 2.01823124921
617 8.8711294 15.1891 1.71219461639
618 8.6033428 14.4514 1.67974243686
619 8.1560824 15.7551 1.93169946395
620 7.9369342 16.7267 2.10745101049
621 11.1521364 22.5733 2.02412337783
622 10.9170548 14.1864 1.29947135559
623 10.6105204 12.586 1.1861812169
624 10.3126712 13.1528 1.27540185709
625 9.8510624 15.5184 1.57530217248
626 9.2782064 21.3451 2.30056317781
627 8.7891304 15.3315 1.74437052385
628 8.507393 14.6512 1.7221727032
629 8.2394584 16.2922 1.97733870469
630 7.626402 18.3273 2.40313846556
631 12.1419936 20.7319 1.7074543673
632 11.138872 14 1.25685976102
633 10.6272984 12.542 1.18016823542
634 9.9280708 11.9839 1.20707237503
635 9.4732402 13.1804 1.39132965297
636 8.956657 15.078 1.6834405962
637 8.404558 13.523 1.60900787406
638 8.1417052 13.0837 1.60699751202
639 8.0777048 13.9454 1.72640624352
640 7.593827 14.3452 1.88906068047
641 11.3509136 12.0881 1.06494511596
642 10.98465 10.1281 0.922023004829
643 10.4029332 0 0.0
644 9.7314048 10.0173 1.02937861551
645 9.3019842 10.5824 1.13764975004
646 8.8109388 11.2514 1.27698083659
647 8.3778868 10.5014 1.25346644693
648 8.2126014 10.4951 1.27792638274
649 7.7265126 10.8974 1.41039050399
650 7.59561 11.1048 1.46200239349
651 11.1644746 15.6085 1.39805056299
652 10.9031996 12.1137 1.11102249288
653 10.5629832 10.6041 1.00389253672
654 9.8765842 11.9782 1.21278771663
655 9.559364 13.1971 1.38054163436
656 9.2431352 15.1035 1.63402348588
657 8.4122424 13.5577 1.61166302103
658 8.2119208 13.0722 1.59185656053
659 7.9484454 13.9366 1.75337431393
660 7.6392754 14.2055 1.8595350025
661 11.1507182 19.27 1.72813980717
662 10.917871 13.3025 1.21841520201
663 10.6951312 11.7134 1.09520863101
664 10.2774172 13.0315 1.26797421438
665 9.912222 14.946 1.50783547826
666 9.29182 18.9218 2.03639330077
667 8.7840314 15.2051 1.73099335688
668 8.5786364 14.4737 1.68717956154
669 8.2123348 15.7538 1.91830951656
670 7.9287324 16.7931 2.11800564741
671 11.1609164 22.4578 2.0121824405
672 10.9912928 14.1701 1.28921140196
673 10.6275002 12.5925 1.18489764884
674 10.2996754 13.1724 1.27891409083
675 9.8999114 15.5273 1.56842817805
676 9.2796498 21.364 2.30224205228
677 8.7674148 15.3159 1.74691175784
678 8.4940464 14.6498 1.72471391256
679 9.091509 16.3163 1.79467456943
680 8.390219 18.451 2.19910827119
681 11.1626494 20.772 1.86084855447
682 10.8952218 14.0194 1.28674755387
683 10.6253864 12.5859 1.18451221689
684 9.8695102 11.9902 1.21487285154
685 9.5213076 13.1694 1.38315035636
686 8.9864126 15.0646 1.67637528684
687 8.4822932 13.5077 1.5924585111
688 8.1687262 13.0834 1.60164506432
689 7.96024 13.9515 1.75264816136
690 7.6694242 14.28 1.86193899667
691 11.3982344 12.1102 1.06246279687
692 10.9507708 10.1378 0.925761317185
693 10.4243726 0 0.0
694 9.756066 10.0051 1.02552606758
695 9.3477952 10.6119 1.13523026264
696 8.8205146 11.2381 1.27408666157
697 8.43043 10.4856 1.24377997326
698 8.158225 10.4688 1.28322030834
699 7.7764642 10.8754 1.39850190527
700 7.6170604 11.0779 1.45435370317
701 11.357519 16.2668 1.43224941997
702 10.932635 12.1071 1.10742744087
703 11.3841096 10.5979 0.930937980428
704 10.482002 12.0668 1.15119230086
705 9.4398994 13.2433 1.40290689962
706 8.9668276 15.3833 1.71557887429
707 8.7334878 13.5957 1.55673200803
708 8.3225838 13.1883 1.58464009699
709 8.0456458 14.0857 1.75072335399
710 7.6561688 13.8718 1.8118461547
711 11.2154158 20.174 1.79877414799
712 10.9837546 13.3023 1.21108860171
713 10.7077804 11.7141 1.09398022395
714 10.4906612 12.9565 1.23505084694
715 9.8979438 14.7981 1.49506809687
716 9.344026 18.278 1.95611613238
717 8.8686228 15.0436 1.69627239079
718 8.621532 14.5041 1.68231121801
719 8.3863754 15.5292 1.85171772778
720 7.3297492 15.9012 2.16940574174
721 11.4521364 26.9826 2.35611933508
722 8.7226492 14.1645 1.62387592063
723 10.7056822 12.5949 1.17646869809
