#Number Energy Quality Ratio
217 7.099061 84.936028 11.9644031795
218 94.04501 27.921983 0.296900207677
219 7.018684 47.047531 6.70318410118
220 80.959909 97.057796 1.19883776055
221 8.015927 70.978091 8.85463290771
222 35.090142 55.918204 1.59355878355
223 80.003839 92.021432 1.15021270417
224 37.913092 26.078392 0.687846615095
225 80.927919 22.962658 0.283742103884
226 41.015619 88.088244 2.14767559646
227 10.014692 3.902846 0.389712035078
228 94.015273 60.07906 0.639035106562
229 54.976735 56.029765 1.01915410219
230 11.041027 36.013704 3.26180743875
231 44.947636 54.054373 1.20260769665
232 67.037172 84.947387 1.26716841516
233 67.960107 59.943516 0.882039753116
234 81.0823 49.915007 0.615609165009
235 32.096058 99.004012 3.08461593632
236 11.961799 49.066538 4.10193633917
237 14.011462 31.961449 2.28109307937
238 49.915231 75.911956 1.52081748355
239 12.06743 59.058571 4.89404711691
240 67.910753 52.00404 0.765770333897
241 42.031828 39.097816 0.930195469966
242 47.995767 88.022658 1.83396710797
243 65.910808 41.974465 0.636837360574
244 51.999597 45.986634 0.884365199984
245 13.073393 82.960287 6.34573495955
246 97.061765 48.993933 0.504770678753
247 52.024671 7.925176 0.152334956621
248 24.922618 59.994182 2.40721829464
249 48.988179 70.947508 1.44825771131
250 65.005017 18.933747 0.291265934136
251 4.002141 92.094002 23.0111837639
252 52.96195 30.936525 0.58412737824
253 13.954849 46.022236 3.29793865917
254 97.936367 82.980499 0.847289944909
255 45.025385 33.000967 0.732941361856
256 87.919029 84.074959 0.956277155882
257 33.07773 94.985179 2.87157489344
258 86.050549 98.085447 1.13985846854
259 89.928129 35.928647 0.399526237224
260 82.06348 93.057163 1.1339655959
261 91.951959 97.916203 1.0648626094
262 16.061509 95.942867 5.9734653201
263 13.072046 12.09829 0.925508524067
264 50.986573 92.0892 1.80614610046
265 73.952929 53.915768 0.729055207536
266 63.961051 77.026178 1.20426692176
267 49.98715 85.064425 1.70172584354
268 5.912055 1.036065 0.175246170748
269 28.957894 22.021317 0.760459893941
270 93.06861 42.946262 0.461447334391
271 49.904814 57.081023 1.143797931
272 63.066353 62.004636 0.983165080118
273 41.935374 61.068301 1.45624791614
274 94.074432 6.940492 0.0737766027649
275 30.093756 46.001016 1.52859005037
276 16.079602 37.921908 2.35838598493
277 28.971547 86.09485 2.97170358214
278 66.095949 8.028797 0.121471846936
279 46.079398 1.937551 0.0420480970693
280 39.020635 61.028769 1.56401270764
281 15.069689 3.08901 0.204981668832
282 46.094768 93.061694 2.01892097602
283 24.99822 62.031056 2.48141891703
284 21.995511 71.05651 3.23050053259
285 24.043616 62.929023 2.61728614365
286 86.97648 19.941004 0.229268924197
287 36.083864 29.905501 0.828777677468
288 51.063338 68.046756 1.332595139
289 91.041517 6.019457 0.0661177141853
290 58.036866 89.985584 1.55049006264
291 96.063092 6.955071 0.072401073661
292 22.043865 71.049338 3.22308896375
293 29.923341 11.920909 0.398381617882
294 15.076457 44.00717 2.91893314192
295 71.943888 7.00971 0.0974330161306
296 86.080766 31.960177 0.371281280187
297 56.052461 71.008751 1.26682664299
298 84.989924 23.93496 0.281621148408
299 57.900654 25.093831 0.433394603798
300 37.932603 32.090501 0.845987315977
301 59.067438 43.008644 0.728127805374
302 96.050634 28.949717 0.301400582114
303 51.035393 2.008657 0.0393581176107
304 63.006004 45.97742 0.729730772959
305 18.000549 6.97903 0.387712063671
306 21.052891 84.919614 4.03363196057
307 38.090244 87.921669 2.30824641081
308 53.963581 64.911925 1.2028839413
309 54.972757 54.971926 0.999984883421
310 52.927817 35.017002 0.661599211621
311 30.935108 46.976553 1.51855144647
312 91.934343 41.905625 0.455821226677
313 59.013068 41.098848 0.69643638931
314 78.980229 83.056532 1.05161168879
315 49.995989 73.077355 1.46166435471
316 85.961466 9.054754 0.105335034654
317 31.921001 3.017791 0.0945393598403
318 13.081645 75.002708 5.73343092554
319 49.031061 68.070404 1.38831187031
320 89.956286 86.967161 0.966771360481
321 98.927674 34.987661 0.353669095667
322 37.019463 48.098992 1.29928929547
323 72.925447 21.963258 0.301174129245
324 73.980771 59.984532 0.810812474501
325 60.978332 12.999382 0.213180347406
326 21.096793 13.98161 0.662736274656
327 89.013431 86.99487 0.97732296152
328 26.073593 66.938713 2.56729914439
329 54.914989 68.007036 1.23840571105
330 90.963769 56.059942 0.616288689621
331 36.068384 27.065025 0.750380859869
332 83.09948 98.97833 1.19108242314
333 20.088026 92.936902 4.6264825623
334 59.924997 22.051674 0.367987903278
335 5.935665 28.003055 4.71776203677
336 12.959231 48.021582 3.70558885786
337 57.96776 60.966101 1.05172428605
338 59.962274 75.92204 1.26616345471
339 62.02905 89.948166 1.45009743016
340 82.079827 74.92459 0.912825876205
341 61.052611 22.951645 0.375932243094
342 66.06976 91.987158 1.39227322757
343 44.062204 52.052136 1.18133300822
344 64.013698 33.946697 0.530303639074
345 83.015758 36.09222 0.434763481892
346 24.970023 80.069942 3.20664270113
347 41.046128 79.955829 1.94795058379
348 63.01103 25.041667 0.397417198227
349 71.014118 37.007013 0.521121912688
350 25.027553 26.009277 1.03922572854
351 58.059296 43.073147 0.741882006285
352 32.985672 74.949475 2.27218275256
353 70.097927 61.090761 0.871505957658
354 76.074635 58.068737 0.76331272572
355 14.900878 6.971728 0.46787363805
356 5.929245 18.089989 3.05097681071
357 44.080783 87.971078 1.99567866115
358 58.935742 26.956462 0.457387335515
359 92.914776 21.960257 0.236348382307
360 23.063925 79.04963 3.42741445786
361 18.06185 6.954992 0.385065317229
362 30.913936 56.080598 1.81408792462
363 34.017178 96.98404 2.85103132306
364 16.049546 63.058283 3.92897612182
365 46.074615 93.962976 2.03936540761
366 76.927469 81.067986 1.05382364783
367 52.006486 48.961181 0.941443746074
368 1.07306 93.090382 86.7522617561
369 65.035322 92.003768 1.41467382909
370 83.962962 49.055862 0.584255972294
371 13.000131 18.090647 1.39157420798
372 38.930929 86.997143 2.23465366059
373 3.940851 34.909644 8.85840241105
374 1.095775 86.922204 79.3248650499
375 10.068192 39.959828 3.96891795468
376 78.919785 95.949068 1.21577964258
377 98.047914 37.941971 0.386973770804
378 34.073839 85.937207 2.5220876051
379 90.943934 12.067218 0.132688541932
380 19.025224 88.014124 4.62618069569
381 94.093171 44.956144 0.477783281424
382 60.943317 75.967741 1.24653111678
383 27.063426 91.974343 3.39847375569
384 56.95549 83.081159 1.45870326109
385 42.944367 29.991486 0.698379976121
386 51.950548 22.087329 0.425160654706
387 65.901014 41.909847 0.635951474131
388 11.081702 10.929136 0.986232620224
389 2.019579 43.985462 21.7795203852
390 20.01819 31.975783 1.59733637257
391 79.051567 60.026591 0.759334612557
392 29.098911 68.059243 2.33889312902
393 47.097493 71.968201 1.52806861716
394 52.978781 58.077934 1.09624896805
395 82.968392 72.921775 0.878910308398
396 65.982159 25.026616 0.379293681494
397 29.946106 93.937282 3.13687803015
398 65.943964 96.054653 1.45661023653
399 69.915935 41.922753 0.599616568097
400 8.096184 58.981441 7.28509147025
401 16.918431 48.946395 2.89308122012
402 41.069568 27.05123 0.658668481733
403 60.93523 44.917363 0.737132903248
404 50.920487 77.973278 1.53127518203
405 63.96002 58.031234 0.907304813226
406 77.01736 9.073343 0.117809062788
407 31.993976 61.065583 1.90865877376
408 85.012722 53.001337 0.623451828775
409 82.911008 67.997848 0.820130518736
410 58.017238 57.090043 0.984018629084
411 79.019565 17.91365 0.226698919438
412 41.062843 92.932693 2.26318214255
413 83.009504 23.062119 0.277825042781
414 78.901049 41.987084 0.532148615667
415 75.958852 60.919251 0.802003313584
416 89.930325 40.926761 0.455094107577
417 24.93291 43.014071 1.72519256677
418 53.096824 29.041787 0.546959023387
419 66.944965 46.905906 0.700663686955
420 4.931249 31.02762 6.29204081968
421 59.948202 27.081103 0.451741705281
422 28.99694 11.069258 0.381738831753
423 22.097829 73.081314 3.30717166831
424 3.011974 25.916151 8.60437407494
425 51.00007 80.906246 1.58639480299
426 15.948807 59.037945 3.70171543238
427 37.915232 40.061466 1.05660611545
428 1.975023 35.052306 17.7477963548
429 9.059153 96.964553 10.70348994
430 28.000558 32.018722 1.14350299733
431 70.029489 17.045629 0.243406445533
432 61.968687 2.009529 0.0324281358422
433 10.908769 80.93826 7.41955943883
434 44.02502 73.999091 1.680841735
435 25.094496 97.020437 3.86620384805
436 5.083712 89.910451 17.6859843752
437 51.067998 16.974396 0.332388122988
438 56.976559 84.023859 1.47470925719
439 61.049982 18.903508 0.309639861974
440 67.025348 67.008787 0.999752914375
441 4.054669 61.942177 15.2767530469
442 98.994613 88.053203 0.889474692931
443 62.004873 48.033819 0.774678128927
444 58.03205 16.03587 0.276327822298
445 65.092602 79.906952 1.22758884335
446 28.052569 93.974407 3.34993942979
447 76.982806 95.008995 1.23415863797
448 99.015391 36.079958 0.364387370848
449 12.933952 58.930122 4.55623478423
450 59.047068 55.923064 0.947092986903
451 74.948006 94.053014 1.25491015732
452 63.038202 55.981039 0.888049424379
453 58.907724 57.939657 0.983566382568
454 90.955951 39.927113 0.438971970069
455 29.055584 36.097052 1.24234474172
456 39.984702 90.90181 2.27341471746
457 97.040454 27.051138 0.278761453445
458 74.940247 1.908003 0.0254603244102
459 1.942937 79.978787 41.1638601766
460 53.940359 17.927111 0.332350605972
461 46.993572 45.051921 0.958682625786
462 56.075971 71.942081 1.28293954999
463 37.00675 41.926613 1.13294501679
464 26.956755 32.905694 1.22068453714
465 23.033009 85.011359 3.69084903323
466 3.961416 4.984913 1.2583664528
467 68.057919 81.055191 1.1909736911
468 89.070996 86.929801 0.975960805468
469 11.090428 54.04765 4.87336016248
470 26.993132 97.025463 3.59444998824
471 21.009281 30.989163 1.47502253885
472 6.927396 84.965718 12.2651741001
473 9.068467 6.088529 0.671395617363
474 69.037068 33.030526 0.478446245718
475 11.078377 47.940516 4.32739524932
476 43.938314 48.036337 1.09326764336
477 13.048491 69.955642 5.36120552177
478 81.06727 38.009944 0.468869174946
479 54.94335 14.957374 0.272232654179
480 73.908795 97.952865 1.32532082278
481 17.01307 81.994934 4.81952604674
482 78.992976 18.081863 0.228904694007
483 90.080885 46.938555 0.521071201732
484 3.987638 19.029775 4.77219221003
485 89.085484 65.972657 0.740554510542
486 78.905868 68.041639 0.862314055021
487 18.930749 57.053509 3.01380093307
488 83.074902 32.069436 0.38603038015
489 53.941861 25.961694 0.481290291412
490 20.026718 30.916781 1.54377671868
491 45.070488 39.061866 0.866683893017
492 91.909321 36.926139 0.40176707431
493 10.97295 58.911825 5.36882287808
494 45.992197 81.96525 1.78215556869
495 33.009468 33.934542 1.02802450497
496 47.937308 8.028146 0.167471773759
497 86.003052 57.015289 0.662944949907
498 33.009372 46.02329 1.39424918475
499 42.072313 86.999192 2.06784903887
500 31.022224 42.990578 1.38579935468
501 44.033073 69.080485 1.56883179605
502 21.982368 68.029324 3.09472227924
503 86.972516 37.073526 0.426267143979
504 99.057574 27.977609 0.282437857806
505 9.027399 89.95489 9.96465205537
506 52.983167 3.095456 0.0584233856764
507 90.971883 59.947991 0.658972739962
508 71.975716 48.009287 0.667020624012
509 89.021834 93.901741 1.05481696771
510 67.943944 16.976747 0.249864020258
511 87.916653 32.052279 0.364575741981
512 89.076364 74.941811 0.841320947945
513 59.929745 74.062625 1.2358241304
514 64.074646 55.907452 0.872536260286
515 21.943196 38.006854 1.73205644246
516 73.946366 89.90536 1.21581850283
517 13.940677 97.061561 6.96247111959
518 39.004051 98.968724 2.53739602586
519 93.022616 55.046898 0.591758223613
520 72.059291 75.911489 1.05345872748
521 76.934339 55.932068 0.727010444582
522 79.945057 29.043051 0.363287638909
523 90.920662 9.92145 0.109122060726
524 5.081582 27.021755 5.31758712149
525 72.942019 89.935245 1.23296895579
526 59.05266 50.941914 0.86265231744
527 79.909746 55.934538 0.699971415251
528 35.087693 68.087921 1.94050720291
529 3.985594 90.984051 22.8282286154
530 29.996717 2.026124 0.0675448583257
531 96.967172 86.043845 0.887350257054
532 26.085025 20.998758 0.80501199443
533 97.988891 13.063208 0.133313152814
534 22.957605 84.060971 3.66157406228
535 81.911393 88.907452 1.08541008453
536 32.044214 24.097645 0.752012360172
537 76.079629 52.081969 0.68457180568
538 41.079569 11.047752 0.268935440876
539 50.910008 30.952045 0.607975645967
540 67.037282 66.992072 0.999325599149
541 63.943386 29.035552 0.454082178257
542 75.086295 77.085203 1.026621476
543 74.966826 98.948018 1.31989072073
544 60.009338 21.9565 0.365884722808
545 13.059928 89.986065 6.89024204421
546 75.929684 54.954159 0.723750661204
547 30.991831 60.064324 1.9380695513
548 30.952001 32.001586 1.03391008549
549 10.090126 30.086902 2.98181628257
550 26.993466 32.916924 1.21944043792
551 47.099804 96.937049 2.05812000831
552 92.96405 60.947657 0.65560458048
553 6.054555 52.084896 8.6025968878
554 1.987447 32.948281 16.5781935317
555 69.994647 14.083872 0.201213558517
556 94.943444 51.091679 0.538127508836
557 39.975203 9.941695 0.248696548208
558 20.099978 78.949922 3.92786111507
559 23.076866 67.945293 2.94430331224
560 15.901565 1.978641 0.124430582776
561 73.914104 72.916698 0.986505877146
562 9.051574 22.072825 2.43856206666
563 51.95537 92.942183 1.78888501805
564 69.009812 96.039285 1.39167579532
565 94.046186 69.034504 0.734048949098
566 51.044237 98.018983 1.92027521148
567 48.997297 22.003988 0.449085752628
568 50.002896 32.906901 0.658099902854
569 38.095475 63.962837 1.67901402988
570 49.920738 73.056302 1.46344595306
571 44.004477 49.921427 1.13446245481
572 85.012001 43.055607 0.506465046035
573 79.942869 25.073118 0.313637955626
574 83.961813 20.999125 0.250103282072
575 54.933888 43.966584 0.800354491566
576 67.947654 59.077687 0.86945881899
577 84.9148 58.067997 0.683838353267
578 72.04138 9.968244 0.138368309991
579 13.946273 80.983559 5.80682444693
580 52.087287 88.94854 1.70768233715
581 97.023331 14.087072 0.145192623824
582 37.078006 18.922082 0.510331704461
583 15.035039 31.92327 2.12325821037
584 38.999765 22.960709 0.588739675739
585 40.039391 40.021834 0.999561506817
586 97.961117 27.046202 0.276091196469
587 63.947068 20.927536 0.3272634173
588 59.997909 26.025355 0.433771033587
589 91.097744 20.97026 0.230195162682
590 22.987652 99.052666 4.30895099682
591 40.043789 55.928735 1.39668938421
592 90.011079 9.054799 0.100596494349
593 38.087195 15.953948 0.418879573568
594 89.951141 56.021818 0.622802750217
595 18.013315 91.034544 5.05373630562
596 22.934084 68.909728 3.00468630009
597 22.942613 90.042897 3.92470103558
598 48.982262 74.004301 1.51083878078
599 62.946839 33.975835 0.539754426747
600 17.097407 48.963092 2.86377296861
601 58.00278 94.063364 1.62170440796
602 36.917633 20.903574 0.566221946028
603 55.917439 36.076049 0.645166331741
604 88.099107 19.090848 0.216697406479
605 70.039722 5.972501 0.0852730540535
606 31.956171 63.986697 2.00232678064
607 73.925436 37.0247 0.500838439424
608 2.966822 59.017466 19.8924863035
609 23.99537 64.030051 2.66843357698
610 80.064777 84.904811 1.06045147668
611 60.949109 1.997878 0.0327794455535
612 13.915079 85.079751 6.11421257472
613 20.099928 41.020666 2.04083646469
614 87.972112 17.934308 0.203863560761
615 72.993281 47.957422 0.657011458356
616 77.057817 28.904726 0.375104397261
617 65.900718 12.056636 0.182951512
618 58.043907 70.002708 1.20603025568
619 10.991988 79.074912 7.19386811558
620 76.953669 51.902112 0.674459225589
621 79.919196 56.074299 0.701637426383
622 95.98309 87.085328 0.90729865021
623 4.921583 69.085753 14.0373032417
624 43.962478 87.949976 2.0005691217
625 5.985755 91.059664 15.2127282189
626 87.086548 23.075781 0.264975263459
627 97.961346 12.993058 0.132634539342
628 23.92112 37.099415 1.55090627027
629 45.007328 1.023439 0.0227393859062
630 21.077908 94.989499 4.5065904548
631 44.90403 5.911087 0.131638229353
632 86.054713 9.921046 0.115287654262
633 81.96258 71.979908 0.878204517232
634 19.048097 48.965103 2.57060340463
635 2.01591 12.94862 6.4232133379
636 68.030193 13.050076 0.19182770803
637 85.094684 32.039927 0.376520899942
638 23.940423 64.015227 2.67393884394
639 10.907882 97.074468 8.89947911061
640 73.041047 8.000332 0.109532000548
641 79.967383 25.084099 0.313679128402
642 20.947484 34.087417 1.6272797726
643 95.988281 96.031163 1.00044674204
644 44.918325 51.985417 1.15733204655
645 32.972562 56.018698 1.69894890182
646 85.094733 77.931289 0.915818009559
647 16.94096 23.91798 1.41184324855
648 17.027237 42.922214 2.52079735544
649 84.90857 65.037193 0.765967357594
650 34.043937 28.971091 0.850991205864
651 57.944681 37.90217 0.654109563568
652 54.901328 66.907925 1.21869410882
653 63.957403 29.034462 0.453965618335
654 55.922828 3.903601 0.069803354723
655 35.075065 63.908845 1.8220592036
656 36.959255 79.948976 2.16316524778
657 15.919051 17.032147 1.06992225856
658 68.03649 31.987965 0.470158954408
659 60.958054 13.956489 0.228952338275
660 81.912835 65.000877 0.793537142256
661 48.048504 37.02547 0.770585281906
662 16.910624 21.916072 1.29599428146
663 77.001722 26.043367 0.338217981671
664 71.08543 43.961528 0.618432328538
665 17.945326 18.038426 1.00518798042
666 12.069111 76.009142 6.29782442137
667 53.061423 93.030375 1.75325820041
668 53.028134 80.958307 1.52670480542
669 61.025084 58.078971 0.951722917743
670 17.923902 66.026428 3.68370838002
671 3.911631 30.93315 7.90799285515
672 35.024353 75.957613 2.16870852689
673 75.921777 26.939964 0.354838427978
674 48.008279 16.03619 0.334029678506
675 12.050798 0.987982 0.0819847781035
676 83.060854 70.934909 0.854011313199
677 84.055503 66.072781 0.786061336163
678 16.918116 60.095719 3.55215196538
679 67.076576 45.930887 0.684753005282
680 95.025087 14.904348 0.156846454663
681 14.020747 23.932625 1.70694364573
682 49.986938 21.973103 0.439576895068
683 30.001552 19.003088 0.633403498592
684 20.042192 65.903567 3.28824147578
685 70.9448 85.090773 1.19939407821
686 15.071376 90.073899 5.97648807912
687 50.096005 36.056958 0.719757154288
688 28.986849 83.978209 2.89711410164
689 83.917971 39.914512 0.475637238655
690 47.987993 15.027114 0.313143206468
691 59.045941 96.049098 1.626684178
692 57.028771 20.975352 0.367802981411
693 12.927151 49.080953 3.79673394393
694 27.014568 99.098817 3.6683472784
695 40.912012 53.951638 1.31872365505
696 39.921098 87.949581 2.20308522075
697 30.927029 41.947609 1.35634137375
698 38.099675 31.068825 0.815461680447
699 51.074476 4.010655 0.0785256220739
700 23.96615 95.077717 3.96716689998
701 44.978221 89.044278 1.97971987376
702 46.931992 93.981692 2.00250805463
703 59.936643 15.093591 0.251825765417
704 35.90461 70.959772 1.97634153386
705 10.007797 7.040013 0.703452817838
706 55.003856 62.020126 1.12755960237
707 57.925356 14.032031 0.242243327775
708 93.939257 11.974902 0.127474949051
709 28.956919 58.969006 2.03643923582
710 52.966167 4.935333 0.0931789721541
711 77.91272 77.993572 1.00103772529
712 14.053209 50.079325 3.56355085874
713 24.066079 63.028293 2.61896809198
714 58.006091 51.986182 0.896219364273
715 78.979786 17.964421 0.227455934104
716 97.934917 24.951423 0.25477555671
717 56.999915 13.953506 0.244798715928
718 96.982052 74.941681 0.772737629845
719 41.064371 77.970646 1.89874200192
720 77.931015 45.920524 0.589245809258
721 88.058291 6.964197 0.0790862157432
722 31.931531 26.002306 0.814314415428
723 73.015754 23.079081 0.316083581086
724 74.941132 21.026953 0.280579602134
725 10.023847 95.04441 9.48182968076
726 65.983509 28.932233 0.438476726056
727 35.040199 78.067017 2.22792732998
728 5.01658 11.959051 2.38390517045
729 81.012173 30.935446 0.381861698735
730 77.996296 57.998142 0.743601234602
731 92.957991 94.050908 1.0117571065
732 96.946969 67.993806 0.701350508441
733 81.917275 83.938089 1.02466896024
734 26.9658 63.09463 2.33980189722
